title1,resourceIdentifier1,creator1id,creator1name,contributor1id,contributor1name,contributor1role,contributor2id,contributor2name,contributor2role,format1,language1,licenseCondition1,publicationType1,publicationVersion1,publishDate1,publisher1,publisher2,repoName,,resourceIdentifier2,resourceIdentifier3,source1,source2,subject1key,subject1value,subject2key,subject2value,subject3key,subject3value,subject4key,subject4value,subject5key,subject5value,,title2,title3,,,,,,,,,,,,,,,,,,,,,,,,,,
Factores que afectan la percepción de la economía nacional,http://flacso.repositorioinstitucional.mx/jspui/handle/1026/19,878159,VICTOR MANUEL MIER CRUZ,2201612,BENJAMIN TAMKIN KEDWAB,director,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,FLACSO México,,Repositorio Institucional FLACSO México,,,,Publicación impresa,,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Sociología Económica,Sociología Económica,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Sociología Política,Sociología Política,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Percepción Social,Percepción Social,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Voto,Voto,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Política,Política,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El efecto del poder de los gobernadores sobre la competitividad electoral subnacional en México de 2001 a 2012,http://flacso.repositorioinstitucional.mx/jspui/handle/1026/18,,GUADALUPE NATALIA SÁNCHEZ SÁNCHEZ,988344,MARIA ALEJANDRA ARMESTO,director,2200521,NICOLAS LOZA OTERO,director,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,FLACSO México,,Repositorio Institucional FLACSO México,,,,Publicación impresa,,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Democracia,Democracia,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Poder,Poder,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Elecciones,Elecciones,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Gobiernos Locales,Gobiernos Locales,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Política y Gobierno,Política y Gobierno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El efecto de la reputación y la cobertura de los medios de comunicación en el comportamiento legislativo en México,http://flacso.repositorioinstitucional.mx/jspui/handle/1026/20,,EDUARDO ROBERTO CARLOS AGUIÑAGA RINCÓN,2207734,MARIO ALEJANDRO TORRICO TERAN,director,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,FLACSO México,,Repositorio Institucional FLACSO México,,,,Publicación impresa,,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Comportamiento Político,Comportamiento Político,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Cuerpo Legislativo,Cuerpo Legislativo,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Partidos Políticos,Partidos Políticos,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Televisión y Política,Televisión y Política,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Medios de Comunicación de Masas,Medios de Comunicación de Masas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deserción escolar en educación media superior : análisis de los factores escolares para la toma de decisiones de política pública,http://flacso.repositorioinstitucional.mx/jspui/handle/1026/21,960202,DANIEL CUELLAR MARTINEZ,2025493,FRANCISCO MIRANDA LOPEZ,director,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,FLACSO México,,Repositorio Institucional FLACSO México,,,,Publicación impresa,,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Deserción Escolar,Deserción Escolar,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Educación Básica,Educación Básica,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Políticas Públicas,Políticas Públicas,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/México,México,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Educación Políticas Públicas y Mundo del Trabajo,Educación Políticas Públicas y Mundo del Trabajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cultura y bienestar subjetivo : heterogeneidad en la estructura explicativa del bienestar en indígenas y no indígenas,http://flacso.repositorioinstitucional.mx/jspui/handle/1026/22,958973,MARIA DE LA PAZ CHAVEZ VARGAS,920238,LUIS MARIANO ROJAS HERRERA,director,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,FLACSO México,,Repositorio Institucional FLACSO México,,,,Publicación impresa,,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Cultura,Cultura,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Calidad de Vida,Calidad de Vida,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Bienestar Social,Bienestar Social,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Culturas Indígenas,Culturas Indígenas,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Comunidades Indígenas,Comunidades Indígenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Movilización y contra-movilización por derechos controvertidos : el caso de la lucha entre la libertad y la vida en México,http://flacso.repositorioinstitucional.mx/jspui/handle/1026/23,928199,ALVARO FERNANDO GUZMAN LUCERO,985694,GISELA ZAREMBERG,director,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,FLACSO México,,Repositorio Institucional FLACSO México,,,,Publicación impresa,,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Aborto,Aborto,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Movimiento Social,Movimiento Social,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Reforma Constitucional,Reforma Constitucional,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Política y Gobierno,Política y Gobierno,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Aguascalientes (México),Aguascalientes (México),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La refiguración cultural indígena en Costa Rica : el caso de los bribri (Talamanca provincia de Limón Costa Rica),http://flacso.repositorioinstitucional.mx/jspui/handle/1026/24,880862,WALTER GERARDO HILJE MATAMOROS,2025642,PABLO CASTRO DOMINGO,director,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,FLACSO México,,Repositorio Institucional FLACSO México,,,,Publicación impresa,,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Cultura,Cultura,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Situación Jurídica,Situación Jurídica,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Pueblos Indígenas,Pueblos Indígenas,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Costumbres y Tradiciones,Costumbres y Tradiciones,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Relaciones con los Gobiernos,Relaciones con los Gobiernos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relaciones de poder en la gestión comunitaria del agua : el territorio y lo social como fuerzas,http://flacso.repositorioinstitucional.mx/jspui/handle/1026/25,961910,MARIA GUADALUPE DIAZ SANTOS,2009971,MARIA LUISA TORREGROSA Y ARMENTIA,director,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,FLACSO México,,Repositorio Institucional FLACSO México,,,,Publicación impresa,,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Agua,Agua,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Municipios,Municipios,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Usos y Costumbres,Usos y Costumbres,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Agua Potable,Agua Potable,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Poder,Poder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reducción del abstencionismo en la elección concurrente de 2012 en México : efectos de la movilización virtual,http://flacso.repositorioinstitucional.mx/jspui/handle/1026/26,954980,JULIAN ATILANO MORALES,2207734,MARIO ALEJANDRO TORRICO TERAN,director,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,FLACSO México,,Repositorio Institucional FLACSO México,,,,Publicación impresa,,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Elecciones,Elecciones,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Abstencionismo,Abstencionismo,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Redes Sociales,Redes Sociales,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Internet,Internet,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Voto,Voto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"La ""sociedad civil"" como índice de los cambios en la cultura política en México",http://flacso.repositorioinstitucional.mx/jspui/handle/1026/27,928275,JORGE ALEJANDRO VAZQUEZ ARANA,2025444,SANTIAGO ANDRES CARASSALE REAL,director,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,FLACSO México,,Repositorio Institucional FLACSO México,,,,Publicación impresa,,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Sociología Política,Sociología Política,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Cultura Política,Cultura Política,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Sociedad Civil,Sociedad Civil,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Sociología de la Cultura,Sociología de la Cultura,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Derecha,Derecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El ejercicio del poder desde la resistencia indígena : Cherán Michoacán 2011-2014,http://flacso.repositorioinstitucional.mx/jspui/handle/1026/28,,VÍCTOR MANUEL SANTILLÁN ORTEGA,2030782,SAUL VELASCO CRUZ,director,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,FLACSO México,,Repositorio Institucional FLACSO México,,,,Publicación impresa,,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Derechos de los Pueblos Indígenas,Derechos de los Pueblos Indígenas,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Pueblos Indígenas,Pueblos Indígenas,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Derechos Civiles y Políticos,Derechos Civiles y Políticos,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Poder,Poder,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Poder de la Comunidad,Poder de la Comunidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La movilidad social en los beneficiarios del PROCAMPO : un panel sintético 1996-2012,http://flacso.repositorioinstitucional.mx/jspui/handle/1026/29,873882,RICARDO JASPEADO MONTIEL,,CLAUDIA SÁMANO ROBLES,director,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,FLACSO México,,Repositorio Institucional FLACSO México,,,,Publicación impresa,,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Programa de Apoyos Directos al Campo (Programa Social),Programa de Apoyos Directos al Campo (Programa Social),info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Movilidad Social,Movilidad Social,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Agricultura,Agricultura,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Estado,Estado,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Políticas Públicas,Políticas Públicas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lo que pudo ser y no fue : un fondo de estabilización para la bonanza de Cantarell en México y sus efectos sobre el tipo de cambio y la estabilidad,http://flacso.repositorioinstitucional.mx/jspui/handle/1026/30,982345,VICTOR ALEJANDRO SIERRA GALINDO,2008638,JOSE ANTONIO ROMERO TELLAECHE,director,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,FLACSO México,,Repositorio Institucional FLACSO México,,,,Publicación impresa,,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Petróleo,Petróleo,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Producción,Producción,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Gasto Público,Gasto Público,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Estabilidad Económica,Estabilidad Económica,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/México,México,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La extracción del territorio : extranjerización de la tierra y modo de desarrollo en Argentina 2002-2013,http://flacso.repositorioinstitucional.mx/jspui/handle/1026/31,,MARÍA AGOSTINA COSTANTINO GIGLIO,2019787,ALICIA PUYANA MUTIS,director,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/doctoralThesis,,2015,FLACSO México,,Repositorio Institucional FLACSO México,,,,Publicación impresa,,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Tenencia de la Tierra,Tenencia de la Tierra,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Uso de la Tierra,Uso de la Tierra,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Economía de la Tierra,Economía de la Tierra,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Inversión Extranjera,Inversión Extranjera,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Valor de la Tierra,Valor de la Tierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La decisión electoral del votante independiente en América Latina : movilidad cognitiva o independencia partidista,http://flacso.repositorioinstitucional.mx/jspui/handle/1026/32,859684,GERARDO ISAAC CISNEROS YESCAS,2201612,BENJAMIN TAMKIN KEDWAB,director,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/doctoralThesis,,2015,FLACSO México,,Repositorio Institucional FLACSO México,,,,Publicación impresa,,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Voto,Voto,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Comportamiento Electoral,Comportamiento Electoral,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Elecciones,Elecciones,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Confianza Política,Confianza Política,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Clientelismo,Clientelismo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Implicaciones de la economía política del petróleo en México en las emisiones nacionales de dióxido de carbono,http://flacso.repositorioinstitucional.mx/jspui/handle/1026/33,,KATYA PÉREZ GUZMÁN,2019787,ALICIA PUYANA MUTIS,director,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/doctoralThesis,,2015,FLACSO México,,Repositorio Institucional FLACSO México,,,,Publicación impresa,,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Economía Política,Economía Política,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Industria Petrolera,Industria Petrolera,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Dióxido de Carbono,Dióxido de Carbono,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Complejo Cantarell (Petróleos Mexicanos),Complejo Cantarell (Petróleos Mexicanos),info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/México,México,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subjetividad y proceso de trabajo : la construcción de la identidad laboral en el caso de los transportistas de la Ciudad de México,http://flacso.repositorioinstitucional.mx/jspui/handle/1026/34,,CARLOS CLEMENTE MARTÍNEZ TREJO,2020713,LIGIA TAVERA FENOLLOSA,director,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/doctoralThesis,,2015,FLACSO México,,Repositorio Institucional FLACSO México,,,,Publicación impresa,,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Transporte Público,Transporte Público,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Empleados del Transporte,Empleados del Transporte,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Conductores,Conductores,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Identidad Cultural,Identidad Cultural,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Ciudad de México (México),Ciudad de México (México),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La institucionalización del Movimiento Lésbico Gay Bisexual Transexual Transgénero y Travestí en la Ciudad de México (1978-2013),http://flacso.repositorioinstitucional.mx/jspui/handle/1026/35,,CARLOS ARTURO MARTÍNEZ CARMONA,2020713,LIGIA TAVERA FENOLLOSA,director,2001302,ANTONIO BARBA ALVAREZ,director,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/doctoralThesis,,2015,FLACSO México,,Repositorio Institucional FLACSO México,,,,Publicación impresa,,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Movimiento Lésbico Gay Bisexual Transexual Transgénero y Travestí,Movimiento Lésbico Gay Bisexual Transexual Transgénero y Travestí,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Movimiento de Minorías Sexuales,Movimiento de Minorías Sexuales,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Movimiento Social||Institucionalización,Movimiento Social||Institucionalización,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Derechos Humanos,Derechos Humanos,info:eu-repo/classification/Tesauros UNESCO POPIN INE OIT CIDH GENERO LEMB/Política Gubernamental,Política Gubernamental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
